HYDROLAB MS5 65376
"Log File Name : site_name_for_hydrolab_file"
"Setup Date (YYYY-MM-DD) : 2017-02-22"
"Setup Time (HH:MM:SS) : 11:48:20"
"Starting Date (YYYY-MM-DD) : 2017-02-22"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (YYYY-MM-DD) : 2024-09-22"
"Stopping Time (HH:MM:SS) : 12:48:20"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","TDG","","TDG","","TDG","","IBatt","","EBatt","","IBatt","","EBatt","","Circ",""
"YYYY-MM-DD","HH:MM:SS","","°C","","mmHg","","psia","","mV","","Volts","","Volts","","%Left","","%Left","","Status",""

2017-03-22,18:15:00,"","6.87","","1404","","27.16","","22.80","","10.4","","0.0","","66","","0","","1",""
2017-03-22,18:30:00,"","6.87","","1404","","27.16","","22.80","","10.4","","0.0","","66","","0","","1",""
2017-03-22,18:45:00,"","6.87","","1404","","27.16","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,19:00:00,"","6.88","","1404","","27.16","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,19:15:00,"","6.88","","1405","","27.16","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,19:30:00,"","6.88","","1405","","27.16","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,19:45:00,"","6.88","","1405","","27.16","","22.81","","10.4","","0.0","","64","","0","","1",""
2017-03-22,20:00:00,"","6.88","","1405","","27.17","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,20:15:00,"","6.88","","1405","","27.17","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,20:30:00,"","6.88","","1405","","27.17","","22.81","","10.4","","0.0","","66","","0","","1",""
2017-03-22,20:45:00,"","6.88","","1405","","27.17","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,21:00:00,"","6.88","","1405","","27.17","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,21:15:00,"","6.88","","1405","","27.17","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,21:30:00,"","6.88","","1405","","27.17","","22.82","","10.4","","0.0","","66","","0","","1",""
2017-03-22,21:45:00,"","6.88","","1405","","27.17","","22.82","","10.4","","0.0","","66","","0","","1",""
2017-03-22,22:00:00,"","6.87","","1405","","27.17","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,22:15:00,"","6.87","","1405","","27.18","","22.82","","10.4","","0.0","","66","","0","","1",""
2017-03-22,22:30:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,22:45:00,"","6.87","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,23:00:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,23:15:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,23:30:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-22,23:45:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,00:00:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,00:15:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,00:30:00,"","6.87","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,00:45:00,"","6.88","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,01:00:00,"","6.88","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,01:15:00,"","6.88","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,01:30:00,"","6.88","","1405","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,01:45:00,"","6.88","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,02:00:00,"","6.87","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,02:15:00,"","6.87","","1406","","27.18","","22.82","","10.4","","0.0","","64","","0","","1",""
2017-03-23,02:30:00,"","6.88","","1406","","27.18","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,02:45:00,"","6.88","","1406","","27.18","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,03:00:00,"","6.88","","1406","","27.18","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,03:15:00,"","6.87","","1406","","27.18","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,03:30:00,"","6.88","","1406","","27.18","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,03:45:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,04:00:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,04:15:00,"","6.87","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,04:30:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,04:45:00,"","6.87","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,05:00:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,05:15:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,05:30:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,05:45:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,06:00:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,06:15:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,06:30:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,06:45:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,07:00:00,"","6.87","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,07:15:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,07:30:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,07:45:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,08:00:00,"","6.88","","1406","","27.19","","22.83","","10.4","","0.0","","64","","0","","1",""
2017-03-23,08:15:00,"","6.88","","1406","","27.19","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,08:30:00,"","6.88","","1406","","27.19","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,08:45:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,09:00:00,"","6.87","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,09:15:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,09:30:00,"","6.87","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,09:45:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,10:00:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,10:15:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,10:30:00,"","6.87","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,10:45:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,11:00:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,11:15:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,11:30:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,11:45:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,12:00:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,12:15:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,12:30:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,12:45:00,"","6.87","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,13:00:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,13:15:00,"","6.88","","1406","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,13:30:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,13:45:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,14:00:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,14:15:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,14:30:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,14:45:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,15:00:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,15:15:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,15:30:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,15:45:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,16:00:00,"","6.88","","1407","","27.20","","22.84","","10.4","","0.0","","64","","0","","1",""
2017-03-23,16:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,16:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,16:45:00,"","6.87","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,17:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,17:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,17:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,17:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,18:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,18:15:00,"","6.87","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,18:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,18:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,19:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,19:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,19:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,19:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,20:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,20:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,20:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,20:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,21:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,21:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,21:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","63","","0","","1",""
2017-03-23,21:45:00,"","6.87","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,22:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,22:15:00,"","6.88","","1407","","27.21","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-23,22:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,22:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,23:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,23:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-23,23:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","63","","0","","1",""
2017-03-23,23:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,00:00:00,"","6.88","","1407","","27.21","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,00:15:00,"","6.87","","1407","","27.21","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,00:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,00:45:00,"","6.88","","1407","","27.21","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,01:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,01:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,01:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,01:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,02:00:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,02:15:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,02:30:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,02:45:00,"","6.88","","1407","","27.21","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,03:00:00,"","6.87","","1407","","27.21","","22.85","","10.4","","0.0","","63","","0","","1",""
2017-03-24,03:15:00,"","6.88","","1407","","27.22","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,03:30:00,"","6.88","","1407","","27.21","","22.85","","10.3","","0.0","","63","","0","","1",""
2017-03-24,03:45:00,"","6.88","","1407","","27.22","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,04:00:00,"","6.88","","1407","","27.22","","22.85","","10.4","","0.0","","63","","0","","1",""
2017-03-24,04:15:00,"","6.88","","1407","","27.21","","22.85","","10.3","","0.0","","64","","0","","1",""
2017-03-24,04:30:00,"","6.88","","1407","","27.22","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,04:45:00,"","6.88","","1407","","27.22","","22.85","","10.4","","0.0","","64","","0","","1",""
2017-03-24,05:00:00,"","6.88","","1407","","27.22","","22.85","","10.3","","0.0","","63","","0","","1",""
2017-03-24,05:15:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","64","","0","","1",""
2017-03-24,05:30:00,"","6.88","","1407","","27.22","","22.85","","10.3","","0.0","","63","","0","","1",""
2017-03-24,05:45:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","64","","0","","1",""
2017-03-24,06:00:00,"","6.88","","1407","","27.22","","22.85","","10.4","","0.0","","63","","0","","1",""
2017-03-24,06:15:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,06:30:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,06:45:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,07:00:00,"","6.88","","1407","","27.22","","22.85","","10.3","","0.0","","63","","0","","1",""
2017-03-24,07:15:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,07:30:00,"","6.87","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,07:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,08:00:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,08:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,08:30:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,08:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,09:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,09:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,09:30:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,09:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,10:00:00,"","6.87","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,10:15:00,"","6.88","","1407","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,10:30:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,10:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,11:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,11:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,11:30:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,11:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,12:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,12:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,12:30:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,12:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,13:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,13:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,13:30:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,13:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,14:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,14:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,14:30:00,"","6.87","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,14:45:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,15:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,15:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,15:30:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,15:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,16:00:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,16:15:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,16:30:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,16:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,17:00:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,17:15:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,17:30:00,"","6.87","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,17:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,18:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,18:15:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,18:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,18:45:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,19:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,19:15:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,19:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,19:45:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,20:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,20:15:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,20:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,20:45:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,21:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,21:15:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","61","","0","","1",""
2017-03-24,21:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,21:45:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,22:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,22:15:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","61","","0","","1",""
2017-03-24,22:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,22:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-24,23:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,23:15:00,"","6.88","","1408","","27.23","","22.87","","10.2","","0.0","","63","","0","","1",""
2017-03-24,23:30:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-24,23:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","61","","0","","1",""
2017-03-25,00:00:00,"","6.88","","1408","","27.23","","22.87","","10.3","","0.0","","63","","0","","1",""
2017-03-25,00:15:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","61","","0","","1",""
2017-03-25,00:30:00,"","6.88","","1408","","27.23","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,00:45:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","63","","0","","1",""
2017-03-25,01:00:00,"","6.88","","1408","","27.23","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,01:15:00,"","6.88","","1408","","27.23","","22.86","","10.3","","0.0","","61","","0","","1",""
2017-03-25,01:30:00,"","6.88","","1408","","27.23","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,01:45:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,02:00:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,02:15:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,02:30:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,02:45:00,"","6.87","","1408","","27.22","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,03:00:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,03:15:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","61","","0","","1",""
2017-03-25,03:30:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,03:45:00,"","6.88","","1408","","27.22","","22.86","","10.2","","0.0","","61","","0","","1",""
2017-03-25,04:00:00,"","6.88","","1408","","27.22","","22.86","","10.3","","0.0","","61","","0","","1",""
2017-03-25,04:15:00,"","6.88","","1407","","27.22","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,04:30:00,"","6.88","","1407","","27.22","","22.86","","10.2","","0.0","","63","","0","","1",""
2017-03-25,04:45:00,"","6.88","","1407","","27.22","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,05:00:00,"","6.88","","1407","","27.22","","22.85","","10.2","","0.0","","63","","0","","1",""
2017-03-25,05:15:00,"","6.88","","1407","","27.22","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,05:30:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,05:45:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,06:00:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,06:15:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,06:30:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,06:45:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,07:00:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,07:15:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,07:30:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,07:45:00,"","6.88","","1407","","27.20","","22.84","","10.2","","0.0","","61","","0","","1",""
2017-03-25,08:00:00,"","6.88","","1407","","27.21","","22.85","","10.2","","0.0","","61","","0","","1",""
2017-03-25,08:15:00,"","6.88","","1407","","27.20","","22.84","","10.2","","0.0","","61","","0","","1",""
2017-03-25,08:30:00,"","6.88","","1407","","27.20","","22.84","","10.2","","0.0","","61","","0","","1",""
2017-03-25,08:45:00,"","6.88","","1407","","27.20","","22.84","","10.2","","0.0","","61","","0","","1",""
