"TOA5","PO-03","CR800","2656","CR800.Std.04","CPU:F2_XM20170222.CR8","21158","F2_XM20170222"
"TIMESTAMP","RECORD","Bat_Volt","Bat_Volt_Min","Temp_Int","Pression_bridge","Pression_bridge_v","Pression_bridge_Avg","Pression_bridge_v_Avg","CH4","Ptot","CH4_v","Ptot_v","CH4_Avg","Ptot_Avg","CH4_v_Avg","Ptot_v_Avg"
"TS","RN","volt","volt","DegC","psi","millivolt","psi","millivolt","%","mbar","volt","volt","%","mbar","volt","volt"
"","","Smp","Min","Smp","Smp","Smp","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg"
"2017-02-27 22:00:00",158,11.58933,11.58929,0,0,0,0,0,103.9035,1955.036,5.102318,4.291268,103.9029,1955.142,5.102292,4.291586
"2017-02-27 22:30:00",159,11.58005,11.57971,0,0,0,0,0,103.8895,1955.036,5.102318,4.290586,103.8988,1955.036,5.102205,4.291268
"2017-02-27 23:00:00",160,11.57622,11.57535,0,0,0,0,0,103.8755,1955.036,5.101636,4.291268,103.8848,1955.036,5.101636,4.291154
"2017-02-27 23:30:00",161,11.5655,11.5655,0,0,0,0,0,103.8755,1955.036,5.100954,4.29195,103.8755,1955.036,5.100954,4.291723
"2017-02-28 00:00:00",162,11.56063,11.56063,0,0,0,0,0,103.8755,1955.036,5.100954,4.29195,103.8755,1955.095,5.100954,4.29195
"2017-02-28 00:30:00",163,11.56179,11.56063,0,0,0,0,0,103.8755,1955.387,5.09959,4.29195,103.8755,1955.153,5.100727,4.291836
"2017-02-28 01:00:00",164,11.55777,11.55742,0,0,0,0,0,103.8937,1955.419,5.101839,4.292695,103.8708,1955.241,5.101065,4.292007
"2017-02-28 01:30:00",165,11.55275,11.55275,0,0,0,0,0,103.8831,1955.788,5.101326,4.292729,103.8867,1955.716,5.101388,4.292476
"2017-02-28 02:00:00",166,11.55275,11.55275,0,0,0,0,0,103.8832,1955.789,5.102012,4.293414,103.8855,1955.848,5.101443,4.292959
"2017-02-28 02:30:00",167,11.54915,11.5479,0,0,0,0,0,103.9391,1957.193,5.104059,4.296144,103.9112,1956.608,5.102921,4.294551
"2017-02-28 03:00:00",168,11.53247,11.53247,0,0,0,0,0,104.3442,1967.368,5.1218,4.315249,104.0881,1961.345,5.110541,4.303195
"2017-02-28 03:30:00",169,11.19482,11.19482,0,0,0,0,0,104.2744,1966.316,5.120435,4.31252,104.307,1966.725,5.122255,4.313998
"2017-02-28 04:00:00",170,9.847693,9.847693,0,0,0,0,0,104.2464,1965.614,5.119071,4.311155,104.2581,1966.199,5.119753,4.312065
"2017-02-28 04:30:00",171,9.675121,9.675121,0,0,0,0,0,104.2555,1965.806,5.119514,4.311529,104.2564,1965.902,5.119331,4.311375
"2017-02-28 05:00:00",172,9.647922,9.647922,0,0,0,0,0,104.2869,1966.877,5.121049,4.313612,104.2806,1966.733,5.120283,4.312649
"2017-02-28 05:30:00",173,9.621086,9.621086,0,0,0,0,0,104.3512,1968.458,5.123505,4.316004,104.3296,1967.859,5.122902,4.315293
"2017-02-28 06:00:00",174,9.576555,9.576555,0,0,0,0,0,104.5058,1972.339,5.130375,4.323549,104.4335,1970.64,5.127527,4.319791
"2017-02-28 06:30:00",175,9.387251,9.387251,0,0,0,0,0,104.981,1984.624,5.154266,4.346757,104.7714,1979.417,5.143572,4.336632
"2017-02-28 08:00:00",176,9.949685,9.810671,0,0,0,0,0,89.07744,1722.424,4.484642,3.911263,91.42057,1777.532,4.575881,4.002048
"2017-02-28 08:30:00",177,10.84601,10.01645,0,0,0,0,0,104.9266,1982.198,5.148878,4.339993,98.09448,1878.229,4.913921,4.196849
"2017-02-28 09:00:00",178,12.1433,11.02975,0,0,0,0,0,104.2543,1964.968,5.119456,4.311264,104.4827,1971.114,5.127995,4.320372
"2017-02-28 09:30:00",179,12.41959,12.19341,0,0,0,0,0,103.8026,1954.452,5.097389,4.288767,104.0688,1960.244,5.108118,4.300142
"2017-02-28 10:00:00",180,12.69381,12.4641,0,0,0,0,0,103.7715,1952.984,5.095874,4.287276,103.7927,1953.514,5.09702,4.288079
"2017-02-28 10:30:00",181,12.99919,12.74371,0,0,0,0,0,103.7501,1952.235,5.094826,4.286503,103.7482,1952.442,5.094735,4.286563
"2017-02-28 11:00:00",182,13.31997,13.10274,0,0,0,0,0,103.7566,1952.596,5.094463,4.286522,103.7553,1952.516,5.094969,4.28648
"2017-02-28 11:30:00",183,15.05535,14.34572,0,0,0,0,0,103.7446,1952.157,5.094557,4.28567,103.7435,1952.217,5.094731,4.285672
"2017-02-28 12:00:00",184,15.43407,14.98787,0,0,0,0,0,103.734,1952.045,5.094039,4.285451,103.7385,1952.212,5.094263,4.285549
"2017-02-28 12:30:00",185,14.41759,14.06784,0,0,0,0,0,103.7612,1952.031,5.095369,4.286105,103.7519,1952.206,5.094803,4.285765
"2017-02-28 13:00:00",186,13.49155,13.49155,0,0,0,0,0,103.7612,1952.731,5.095369,4.287467,103.7612,1952.848,5.095369,4.287353
"2017-02-28 13:30:00",187,12.78024,12.78024,0,0,0,0,0,103.7929,1952.923,5.096236,4.287839,103.7827,1953.167,5.096304,4.287747
"2017-02-28 14:00:00",188,13.07724,12.73237,0,0,0,0,0,103.789,1953.43,5.096727,4.288826,103.7979,1953.897,5.097046,4.288712
"2017-02-28 14:30:00",189,12.45231,12.44119,0,0,0,0,0,103.8169,1954.832,5.098092,4.288827,103.803,1954.365,5.097638,4.288827
"2017-02-28 15:00:00",190,12.72989,12.51893,0,0,0,0,0,103.789,1953.431,5.096729,4.288827,103.796,1954.073,5.096956,4.289054
"2017-02-28 15:30:00",191,13.53488,12.79651,0,0,0,0,0,103.7333,1953.431,5.094005,4.286784,103.7565,1953.548,5.09514,4.287465
"2017-02-28 16:00:00",192,12.74655,12.74655,0,0,0,0,0,103.7612,1953.781,5.095367,4.288827,103.7542,1953.372,5.094799,4.286784
"2017-02-28 16:30:00",193,12.90754,12.56334,0,0,0,0,0,103.7612,1954.132,5.095367,4.288146,103.7635,1953.664,5.09548,4.288146
"2017-02-28 17:00:00",194,12.58209,12.46965,0,0,0,0,0,103.789,1954.832,5.095367,4.288827,103.7774,1954.54,5.095594,4.289054
"2017-02-28 17:30:00",195,12.32782,12.28309,0,0,0,0,0,103.789,1954.832,5.096729,4.29019,103.7983,1954.832,5.097183,4.289849
"2017-02-28 18:00:00",196,12.04549,12.04549,0,0,0,0,0,103.8169,1955.182,5.098092,4.291553,103.8146,1954.949,5.098092,4.291325
"2017-02-28 18:30:00",197,11.89565,11.89565,0,0,0,0,0,103.8523,1955.931,5.09982,4.293689,103.8444,1955.645,5.099431,4.292793
"2017-02-28 19:00:00",198,11.84956,11.84956,0,0,0,0,0,103.8525,1955.584,5.099829,4.293015,103.8525,1955.759,5.099829,4.293015
"2017-02-28 19:30:00",199,11.82193,11.82193,0,0,0,0,0,103.8604,1955.75,5.099533,4.292657,103.8543,1955.671,5.099803,4.292957
"2017-02-28 20:00:00",200,11.79971,11.79971,0,0,0,0,0,103.8413,1955.937,5.100644,4.294383,103.8578,1955.794,5.100087,4.293537
"2017-02-28 20:30:00",201,11.78304,11.78304,0,0,0,0,0,103.8641,1955.83,5.099716,4.293493,103.8635,1955.974,5.100255,4.293661
"2017-02-28 21:00:00",202,11.77193,11.77193,0,0,0,0,0,103.8592,1956.075,5.100154,4.293289,103.86,1955.968,5.100198,4.293421
"2017-02-28 21:30:00",203,11.76082,11.76082,0,0,0,0,0,103.8627,1955.8,5.100328,4.294117,103.8617,1955.837,5.100278,4.293961
"2017-02-28 22:00:00",204,11.74971,11.74971,0,0,0,0,0,103.8565,1956.369,5.100024,4.294542,103.8557,1956.293,5.099984,4.29394
"2017-02-28 22:30:00",205,11.7386,11.7386,0,0,0,0,0,103.8552,1956.342,5.09996,4.294488,103.8578,1956.338,5.100088,4.294368
"2017-02-28 23:00:00",206,11.72749,11.72749,0,0,0,0,0,103.853,1956.296,5.099854,4.294399,103.8534,1956.362,5.099872,4.294301
"2017-02-28 23:30:00",207,11.72194,11.72194,0,0,0,0,0,103.8603,1956.8,5.100209,4.294698,103.8563,1956.423,5.100013,4.294533
"2017-03-01 00:00:00",208,11.71082,11.71082,0,0,0,0,0,103.8565,1956.37,5.100027,4.294544,103.8574,1956.563,5.100067,4.294578
"2017-03-01 00:30:00",209,11.69971,11.69971,0,0,0,0,0,103.8554,1957.047,5.09997,4.294497,103.8568,1956.552,5.100041,4.294556
"2017-03-01 01:00:00",210,11.69416,11.69416,0,0,0,0,0,103.8567,1957.075,5.100036,4.294552,103.8576,1956.742,5.100076,4.294586
"2017-03-01 01:30:00",211,11.6886,11.6886,0,0,0,0,0,103.8556,1956.351,5.099982,4.294507,103.855,1956.746,5.09995,4.29448
"2017-03-01 02:00:00",212,11.67749,11.67749,0,0,0,0,0,103.8525,1956.636,5.099831,4.294379,103.8527,1956.757,5.09984,4.294387
"2017-03-01 02:30:00",213,11.67194,11.67194,0,0,0,0,0,103.8525,1956.636,5.099831,4.294379,103.8529,1956.76,5.099848,4.294394
"2017-03-01 03:00:00",214,11.66638,11.66638,0,0,0,0,0,103.8525,1956.987,5.099831,4.295743,103.8525,1956.986,5.099831,4.294834
"2017-03-01 03:30:00",215,11.66083,11.66083,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.928,5.099831,4.294379
"2017-03-01 04:00:00",216,11.65527,11.65527,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.986,5.099831,4.294379
"2017-03-01 04:30:00",217,11.64971,11.64971,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.986,5.099831,4.294493
"2017-03-01 05:00:00",218,11.6386,11.6386,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.986,5.099831,4.294493
"2017-03-01 05:30:00",219,11.63305,11.63305,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.986,5.099831,4.294493
"2017-03-01 06:00:00",220,11.62749,11.62749,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8549,1956.986,5.099831,4.294379
"2017-03-01 06:30:00",221,11.62194,11.62194,0,0,0,0,0,103.8526,1956.987,5.099833,4.294381,103.8538,1957.012,5.099891,4.294429
"2017-03-01 07:00:00",222,11.61638,11.61638,0,0,0,0,0,103.8532,1957,5.099864,4.294406,103.8533,1957.002,5.099868,4.294637
"2017-03-01 07:30:00",223,11.61083,11.61083,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8549,1957.162,5.099833,4.294494
"2017-03-01 08:00:00",224,11.61638,11.61083,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8618,1957.103,5.100058,4.294607
"2017-03-01 08:30:00",225,11.61638,11.61638,0,0,0,0,0,103.8665,1956.987,5.099831,4.295061,103.8642,1957.162,5.100399,4.294493
"2017-03-01 09:00:00",226,11.63859,11.61638,0,0,0,0,0,103.8804,1956.987,5.099831,4.294379,103.8665,1957.22,5.099831,4.294607
"2017-03-01 09:30:00",227,11.64898,11.64416,0,0,0,0,0,103.8804,1957.337,5.099831,4.295061,103.8642,1957.22,5.100285,4.294607
"2017-03-01 10:00:00",228,11.64644,11.64644,0,0,0,0,0,103.8665,1957.337,5.100513,4.295061,103.8618,1957.337,5.100399,4.29472
"2017-03-01 10:30:00",229,11.67351,11.64609,0,0,0,0,0,103.8665,1957.337,5.100513,4.294379,103.8735,1957.571,5.10108,4.294607
"2017-03-01 11:00:00",230,11.72349,11.67351,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8618,1957.103,5.100285,4.294493
"2017-03-01 11:30:00",231,11.8901,11.74016,0,0,0,0,0,103.8525,1956.987,5.099831,4.294379,103.8525,1956.986,5.099831,4.294379
"2017-03-01 12:00:00",232,11.85123,11.84567,0,0,0,0,0,103.8274,1956.453,5.0986,4.293343,103.8395,1956.711,5.099195,4.293843
"2017-03-01 12:30:00",233,11.82875,11.79569,0,0,0,0,0,103.8177,1956.249,5.098129,4.292946,103.8289,1956.339,5.098903,4.29312
"2017-03-01 13:00:00",234,11.85087,11.82892,0,0,0,0,0,103.8171,1956.236,5.098098,4.29292,103.8205,1956.259,5.098152,4.292965
"2017-03-01 13:30:00",235,11.83362,11.81695,0,0,0,0,0,103.8313,1956.242,5.098793,4.292932,103.8257,1956.27,5.098404,4.292987
"2017-03-01 14:00:00",236,11.85114,11.80592,0,0,0,0,0,103.8172,1956.238,5.098104,4.292924,103.8232,1956.326,5.098398,4.292981
"2017-03-01 14:30:00",237,11.77347,11.77347,0,0,0,0,0,103.8438,1956.506,5.098722,4.293446,103.8291,1956.391,5.098684,4.293449
"2017-03-01 15:00:00",238,11.79569,11.75126,0,0,0,0,0,103.8471,1956.871,5.099564,4.294155,103.8494,1956.732,5.099335,4.293884
"2017-03-01 15:30:00",239,11.7346,11.7346,0,0,0,0,0,103.8776,1957.278,5.099694,4.294264,103.8572,1956.955,5.099831,4.294092
"2017-03-01 16:00:00",240,11.70128,11.69572,0,0,0,0,0,103.8803,1957.334,5.100506,4.296418,103.8644,1957.119,5.100413,4.294864
"2017-03-01 16:30:00",241,11.66795,11.66795,0,0,0,0,0,103.8804,1957.336,5.101192,4.295059,103.8801,1957.445,5.100948,4.295272
"2017-03-01 17:00:00",242,11.65685,11.65685,0,0,0,0,0,103.8804,1957.336,5.101192,4.297104,103.8775,1957.616,5.101165,4.295945
"2017-03-01 17:30:00",243,11.64574,11.64019,0,0,0,0,0,103.8804,1957.687,5.101192,4.295741,103.8804,1957.687,5.101192,4.295627
"2017-03-01 18:00:00",244,11.62353,11.62353,0,0,0,0,0,103.8804,1957.687,5.101192,4.296422,103.8804,1957.687,5.101192,4.295968
"2017-03-01 18:30:00",245,11.60687,11.60687,0,0,0,0,0,103.8804,1957.687,5.101192,4.296422,103.8804,1957.687,5.101192,4.295968
"2017-03-01 19:00:00",246,11.59947,11.59694,0,0,0,0,0,103.8665,1957.336,5.099829,4.296422,103.8781,1957.453,5.100738,4.296082
"2017-03-01 19:30:00",247,11.59408,11.5936,0,0,0,0,0,103.8665,1956.986,5.101192,4.295741,103.8734,1957.453,5.100852,4.296082
"2017-03-01 20:00:00",248,11.5886,11.58859,0,0,0,0,0,103.8665,1956.986,5.100511,4.297104,103.8734,1957.336,5.100738,4.296082
"2017-03-01 20:30:00",249,11.58305,11.58305,0,0,0,0,0,103.8525,1956.986,5.099829,4.295741,103.8711,1957.687,5.10017,4.295968
"2017-03-01 21:00:00",250,11.57749,11.57749,0,0,0,0,0,103.8665,1957.336,5.101192,4.297104,103.8595,1957.628,5.100738,4.296763
"2017-03-01 21:30:00",251,11.57749,11.57749,0,0,0,0,0,103.8804,1958.387,5.100511,4.296422,103.8711,1957.511,5.100284,4.296309
"2017-03-01 22:00:00",252,11.57194,11.57194,0,0,0,0,0,103.8563,1957.417,5.100697,4.296578,103.8561,1957.362,5.100117,4.296019
"2017-03-01 22:30:00",253,11.56638,11.56638,0,0,0,0,0,103.8608,1957.16,5.100233,4.296762,103.8654,1957.646,5.100234,4.296458
"2017-03-01 23:00:00",254,11.56083,11.56083,0,0,0,0,0,103.8618,1957.884,5.100285,4.296124,103.8637,1957.417,5.100377,4.296351
"2017-03-01 23:30:00",255,11.55527,11.55527,0,0,0,0,0,103.8606,1957.157,5.100225,4.296074,103.8651,1957.611,5.100556,4.296389
"2017-03-02 00:00:00",256,11.54972,11.54972,0,0,0,0,0,103.8606,1958.56,5.100227,4.296075,103.8636,1957.755,5.100372,4.296102
"2017-03-02 00:30:00",257,11.54416,11.54416,0,0,0,0,0,103.862,1957.887,5.100293,4.296132,103.8634,1958.102,5.100363,4.296208
"2017-03-02 01:00:00",258,11.54416,11.54416,0,0,0,0,0,103.8641,1958.634,5.100398,4.296901,103.8669,1958.009,5.100531,4.296595
"2017-03-02 01:30:00",259,11.53861,11.53861,0,0,0,0,0,103.8858,1958.15,5.100091,4.295961,103.8687,1958.474,5.100278,4.296478
"2017-03-02 02:00:00",260,11.53305,11.53305,0,0,0,0,0,103.8641,1958.633,5.100397,4.2969,103.87,1958.309,5.100683,4.296723
"2017-03-02 02:30:00",261,11.53305,11.53305,0,0,0,0,0,103.8801,1958.326,5.100498,4.297667,103.8746,1958.424,5.100566,4.297061
"2017-03-02 03:00:00",262,11.5275,11.5275,0,0,0,0,0,103.8661,1958.675,5.100493,4.296981,103.8792,1958.415,5.100907,4.297043
"2017-03-02 03:30:00",263,11.52194,11.52194,0,0,0,0,0,103.8713,1958.785,5.101428,4.297195,103.8696,1958.418,5.10078,4.296936
"2017-03-02 04:00:00",264,11.51639,11.51639,0,0,0,0,0,103.8839,1958.757,5.101365,4.297823,103.883,1958.571,5.100976,4.297574
"2017-03-02 04:30:00",265,11.51639,11.51639,0,0,0,0,0,103.892,1958.632,5.101076,4.298943,103.8848,1958.628,5.101292,4.297684
"2017-03-02 05:00:00",266,11.51083,11.51083,0,0,0,0,0,103.8871,1958.529,5.101519,4.298742,103.8865,1958.566,5.101378,4.298133
"2017-03-02 05:30:00",267,11.50527,11.50527,0,0,0,0,0,103.8703,1958.468,5.101378,4.297942,103.8834,1958.501,5.10134,4.298233
"2017-03-02 06:00:00",268,11.49972,11.49972,0,0,0,0,0,103.8859,1958.505,5.101462,4.298694,103.8885,1958.56,5.101476,4.298688
"2017-03-02 06:30:00",269,11.49972,11.49972,0,0,0,0,0,103.8825,1958.432,5.101295,4.298553,103.8886,1958.562,5.10148,4.298805
"2017-03-02 07:00:00",270,11.49416,11.49416,0,0,0,0,0,103.8893,1958.576,5.101627,4.298833,103.8858,1958.502,5.101456,4.298689
"2017-03-02 07:30:00",271,11.49416,11.49416,0,0,0,0,0,103.8876,1958.539,5.101542,4.298761,103.887,1958.527,5.101514,4.298738
"2017-03-02 08:00:00",272,11.51122,11.49416,0,0,0,0,0,103.8866,1958.758,5.101492,4.299187,103.8809,1958.675,5.101444,4.299139
"2017-03-02 08:30:00",273,11.55919,11.51386,0,0,0,0,0,103.8881,1959.14,5.101567,4.298568,103.888,1959.022,5.101563,4.298791
"2017-03-02 09:00:00",274,11.57033,11.5481,0,0,0,0,0,103.8881,1959.14,5.101567,4.297204,103.8881,1959.082,5.101567,4.297999
"2017-03-02 09:30:00",275,11.66318,11.58184,0,0,0,0,0,103.8768,1958.736,5.101015,4.297781,103.8819,1958.644,5.101037,4.297374
"2017-03-02 10:00:00",276,11.89672,11.72437,0,0,0,0,0,103.8399,1957.791,5.099897,4.295942,103.8606,1958.135,5.10045,4.296611
"2017-03-02 10:30:00",277,12.09265,11.90783,0,0,0,0,0,103.812,1957.089,5.097851,4.294579,103.8167,1957.265,5.098192,4.29526
"2017-03-02 11:00:00",278,12.10959,12.10959,0,0,0,0,0,103.812,1957.089,5.097851,4.29526,103.8027,1957.206,5.097396,4.294692
"2017-03-02 11:30:00",279,12.24904,12.17108,0,0,0,0,0,103.7855,1957.119,5.096556,4.293954,103.8016,1957.231,5.097455,4.294627
"2017-03-02 12:00:00",280,12.35521,12.25493,0,0,0,0,0,103.8193,1957.484,5.098208,4.295346,103.8001,1956.983,5.097272,4.294486
"2017-03-02 12:30:00",281,12.85727,12.33361,0,0,0,0,0,103.7638,1956.439,5.095497,4.29195,103.7964,1956.965,5.09686,4.294223
"2017-03-02 13:00:00",282,13.23595,12.72938,0,0,0,0,0,103.7498,1956.089,5.094133,4.292632,103.7545,1956.322,5.094928,4.292746
"2017-03-02 13:30:00",283,12.63667,12.63667,0,0,0,0,0,103.7776,1957.136,5.096169,4.293987,103.7563,1956.486,5.095016,4.293406
"2017-03-02 14:00:00",284,14.45023,12.62567,0,0,0,0,0,103.7359,1956.089,5.094133,4.29195,103.7568,1956.615,5.095269,4.293314
"2017-03-02 14:30:00",285,14.8953,14.13958,0,0,0,0,0,103.7359,1956.439,5.094133,4.29195,103.7359,1955.972,5.094133,4.29195
"2017-03-02 15:00:00",286,13.30439,13.30439,0,0,0,0,0,103.7638,1956.439,5.094133,4.292632,103.7405,1956.322,5.094246,4.292973
"2017-03-02 15:30:00",287,13.43242,13.04315,0,0,0,0,0,103.7359,1956.439,5.094133,4.292632,103.7405,1956.322,5.09436,4.29286
"2017-03-02 16:00:00",288,13.32325,12.53757,0,0,0,0,0,103.7359,1956.439,5.094133,4.292632,103.7638,1956.615,5.095497,4.29411
"2017-03-02 16:30:00",289,12.61691,12.57797,0,0,0,0,0,103.7778,1957.141,5.095497,4.295361,103.7615,1956.556,5.095156,4.294679
"2017-03-02 17:00:00",290,12.58353,12.56684,0,0,0,0,0,103.7638,1957.141,5.095497,4.295361,103.7708,1956.907,5.095611,4.295133
"2017-03-02 17:30:00",291,12.41664,12.41664,0,0,0,0,0,103.7917,1957.141,5.096861,4.296043,103.7917,1957.141,5.096861,4.295475
"2017-03-02 18:00:00",292,12.16705,12.16705,0,0,0,0,0,103.8197,1957.843,5.098226,4.297407,103.7987,1957.726,5.09743,4.296839
"2017-03-02 18:30:00",293,11.96313,11.96313,0,0,0,0,0,103.8226,1957.904,5.098367,4.297526,103.8205,1957.918,5.098264,4.29744
"2017-03-02 19:00:00",294,11.88664,11.88664,0,0,0,0,0,103.8547,1958.583,5.099936,4.298848,103.844,1958.533,5.099414,4.298409
"2017-03-02 19:30:00",295,11.86566,11.86523,0,0,0,0,0,103.8553,1958.947,5.099282,4.298873,103.8552,1958.888,5.09985,4.298872
"2017-03-02 20:00:00",296,11.84583,11.84583,0,0,0,0,0,103.8273,1958.947,5.0986,4.298873,103.8436,1958.655,5.099396,4.298873
"2017-03-02 20:30:00",297,11.83504,11.83504,0,0,0,0,0,103.8461,1958.995,5.099518,4.298965,103.8313,1958.68,5.098792,4.298807
"2017-03-02 21:00:00",298,11.82471,11.82471,0,0,0,0,0,103.8582,1958.9,5.10011,4.299463,103.8471,1958.839,5.099565,4.299004
"2017-03-02 21:30:00",299,11.82036,11.82035,0,0,0,0,0,103.8611,1959.312,5.100249,4.298898,103.8616,1959.146,5.100273,4.299146
"2017-03-02 22:00:00",300,11.8148,11.81479,0,0,0,0,0,103.863,1959.352,5.100341,4.299659,103.8625,1959.225,5.100318,4.299298
"2017-03-02 22:30:00",301,11.81463,11.81463,0,0,0,0,0,103.8629,1959.35,5.100339,4.298974,103.8625,1959.342,5.10032,4.299185
"2017-03-02 23:00:00",302,11.8148,11.81476,0,0,0,0,0,103.863,1959.351,5.100341,4.298975,103.8624,1959.34,5.100314,4.299408
"2017-03-02 23:30:00",303,11.8148,11.8148,0,0,0,0,0,103.849,1959.35,5.099656,4.298974,103.8601,1959.281,5.100087,4.299067
"2017-03-03 00:00:00",304,11.80923,11.80923,0,0,0,0,0,103.863,1959.352,5.098976,4.298976,103.849,1959.352,5.099772,4.298976
"2017-03-03 00:30:00",305,11.8152,11.80923,0,0,0,0,0,103.8354,1959.009,5.099679,4.298993,103.8458,1959.323,5.099501,4.299035
"2017-03-03 01:00:00",306,11.81563,11.8149,0,0,0,0,0,103.8616,1959.914,5.100273,4.30007,103.8514,1959.648,5.09966,4.299553
"2017-03-03 01:30:00",307,11.81775,11.81614,0,0,0,0,0,103.8706,1960.106,5.100715,4.300442,103.8688,1960.067,5.100627,4.300368
"2017-03-03 02:00:00",308,11.82441,11.81826,0,0,0,0,0,103.8707,1960.106,5.100717,4.300444,103.8707,1960.106,5.100717,4.30033
"2017-03-03 02:30:00",309,11.82441,11.82441,0,0,0,0,0,103.8707,1959.404,5.100717,4.299761,103.8707,1959.638,5.100717,4.30033
"2017-03-03 03:00:00",310,11.82998,11.82441,0,0,0,0,0,103.8707,1959.755,5.100717,4.299078,103.8707,1960.048,5.100717,4.299761
"2017-03-03 03:30:00",311,11.83142,11.82998,0,0,0,0,0,103.8707,1959.404,5.100717,4.299078,103.8683,1959.58,5.100489,4.299078
"2017-03-03 04:00:00",312,11.83757,11.83185,0,0,0,0,0,103.8707,1959.404,5.100717,4.299078,103.8637,1959.463,5.100148,4.299078
"2017-03-03 04:30:00",313,11.83955,11.8383,0,0,0,0,0,103.8567,1959.755,5.100034,4.299078,103.852,1959.58,5.099693,4.299078
"2017-03-03 05:00:00",314,11.8396,11.83959,0,0,0,0,0,103.8707,1959.404,5.100717,4.300444,103.859,1959.638,5.09992,4.299306
"2017-03-03 05:30:00",315,11.84033,11.8396,0,0,0,0,0,103.9296,1961.464,5.103593,4.303083,103.8922,1960.483,5.101429,4.30129
"2017-03-03 06:00:00",316,11.83804,11.83593,0,0,0,0,0,104.0042,1963.32,5.106556,4.30601,103.969,1962.202,5.105063,4.304291
"2017-03-03 06:30:00",317,11.80504,11.80504,0,0,0,0,0,104.2489,1969.329,5.118507,4.317011,104.1245,1966.205,5.112661,4.312075
"2017-03-03 07:00:00",318,11.55579,11.55579,0,0,0,0,0,104.3337,1971.456,5.123334,4.321147,104.3453,1971.572,5.123559,4.322284
"2017-03-03 07:30:00",319,11.64533,11.53908,0,0,0,0,0,104.3057,1970.753,5.121967,4.319781,104.3151,1970.87,5.122423,4.321603
"2017-03-03 08:00:00",320,11.88673,11.69625,0,0,0,0,0,104.2778,1970.05,5.119917,4.320464,104.2987,1970.167,5.120942,4.320578
"2017-03-03 08:30:00",321,12.2101,11.91461,0,0,0,0,0,104.2778,1969.347,5.122651,4.320464,104.2614,1969.699,5.119917,4.319667
"2017-03-03 09:00:00",322,12.55366,12.25444,0,0,0,0,0,103.8301,1958.807,5.097369,4.297915,103.8581,1959.392,5.099191,4.298371
"2017-03-03 09:30:00",323,12.8636,12.6027,0,0,0,0,0,103.7794,1957.272,5.09626,4.294248,103.7968,1957.825,5.096996,4.295779
"2017-03-03 10:00:00",324,13.27533,12.91934,0,0,0,0,0,103.7665,1956.648,5.095631,4.293718,103.7627,1956.665,5.095214,4.293751
"2017-03-03 10:30:00",325,15.44444,13.41952,0,0,0,0,0,103.7316,1956.609,5.093922,4.293643,103.7455,1956.436,5.094602,4.29342
"2017-03-03 11:00:00",326,16.1106,15.63784,0,0,0,0,0,103.756,1957.238,5.0958,4.294866,103.7561,1956.82,5.095007,4.294281
"2017-03-03 11:30:00",327,16.18123,16.13619,0,0,0,0,0,103.745,1956.522,5.094576,4.294156,103.7446,1956.9,5.094559,4.293867
"2017-03-03 12:00:00",328,16.1494,16.1494,0,0,0,0,0,103.7568,1956.883,5.095156,4.295541,103.7575,1957.027,5.095189,4.295025
"2017-03-03 12:30:00",329,16.04605,16.04605,0,0,0,0,0,103.7359,1956.441,5.094136,4.294682,103.7373,1956.703,5.094201,4.294736
"2017-03-03 13:00:00",330,15.87649,15.87649,0,0,0,0,0,103.7359,1957.143,5.094136,4.294,103.7359,1957.201,5.094136,4.294227
"2017-03-03 13:30:00",331,15.09127,15.09127,0,0,0,0,0,103.7359,1956.441,5.094136,4.293317,103.7359,1956.967,5.09425,4.293772
"2017-03-03 14:00:00",332,14.997,14.48098,0,0,0,0,0,103.7593,1956.584,5.094594,4.293595,103.741,1956.432,5.09427,4.293299
"2017-03-03 14:30:00",333,13.25763,13.25763,0,0,0,0,0,103.7435,1956.491,5.094506,4.294096,103.7474,1956.475,5.094696,4.293838
"2017-03-03 15:00:00",334,14.01722,13.23596,0,0,0,0,0,103.7156,1955.789,5.093141,4.293414,103.7342,1956.315,5.094164,4.293755
"2017-03-03 15:30:00",335,13.51066,13.23232,0,0,0,0,0,103.7303,1956.1,5.093859,4.294019,103.7263,1956.134,5.093667,4.293971
"2017-03-03 16:00:00",336,14.81329,13.48839,0,0,0,0,0,103.743,1956.37,5.094481,4.29386,103.737,1956.243,5.094187,4.293727
"2017-03-03 16:30:00",337,15.52045,14.04507,0,0,0,0,0,103.7343,1956.888,5.094057,4.292821,103.7379,1956.379,5.094233,4.293879
