Serial_number:
2022016
Project ID:
CGC_McCully
Location:
PO-05_20160729
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,LEVEL,TEMPERATURE
2016-07-29,15:15:36,13.3395,7.382
2016-07-29,15:15:37,13.3388,7.382
2016-07-29,15:15:38,13.3388,7.382
2016-07-29,15:15:39,13.3386,7.382
2016-07-29,15:15:40,13.3383,7.381
2016-07-29,15:15:41,13.3379,7.382
2016-07-29,15:15:42,13.3376,7.381
2016-07-29,15:15:43,13.3371,7.381
2016-07-29,15:15:44,13.3368,7.381
2016-07-29,15:15:45,13.3367,7.381
2016-07-29,15:15:46,13.3365,7.381
2016-07-29,15:15:47,13.3361,7.381
2016-07-29,15:15:48,13.3353,7.381
2016-07-29,15:15:49,13.3355,7.381
2016-07-29,15:15:50,13.3350,7.381
2016-07-29,15:15:51,13.3347,7.381
2016-07-29,15:15:52,13.3344,7.381
2016-07-29,15:15:53,13.3341,7.381
2016-07-29,15:15:54,13.3342,7.381
2016-07-29,15:15:55,13.3337,7.380
2016-07-29,15:15:56,13.3333,7.380
2016-07-29,15:15:57,13.3326,7.381
2016-07-29,15:15:58,13.3326,7.381
2016-07-29,15:16:00,13.3323,7.380
2016-07-29,15:16:01,13.3318,7.380
2016-07-29,15:16:02,13.3318,7.380
2016-07-29,15:16:03,13.3317,7.379
2016-07-29,15:16:04,13.3313,7.379
2016-07-29,15:16:05,13.3307,7.380
2016-07-29,15:16:06,13.3303,7.379
2016-07-29,15:16:07,13.3304,7.379
2016-07-29,15:16:08,13.3299,7.379
2016-07-29,15:16:09,13.3296,7.380
2016-07-29,15:16:10,13.3293,7.379
2016-07-29,15:16:11,13.3291,7.379
2016-07-29,15:16:12,13.3290,7.379
2016-07-29,15:16:13,13.3286,7.379
2016-07-29,15:16:14,13.3282,7.379
2016-07-29,15:16:15,13.3282,7.379
2016-07-29,15:16:16,13.3275,7.378
2016-07-29,15:16:17,13.3274,7.378
2016-07-29,15:16:18,13.3270,7.378
2016-07-29,15:16:19,13.3272,7.378
2016-07-29,15:16:20,13.3265,7.378
2016-07-29,15:16:21,13.3262,7.377
2016-07-29,15:16:22,13.3263,7.378
2016-07-29,15:16:23,13.3256,7.378
2016-07-29,15:16:24,13.3254,7.378
2016-07-29,15:16:25,13.3253,7.377
2016-07-29,15:16:26,13.3249,7.377
2016-07-29,15:16:27,13.3245,7.377
2016-07-29,15:16:28,13.3244,7.377
2016-07-29,15:16:29,13.3239,7.377
2016-07-29,15:16:30,13.3238,7.377
2016-07-29,15:16:31,13.3236,7.376
2016-07-29,15:16:32,13.3235,7.376
2016-07-29,15:16:33,13.3228,7.377
2016-07-29,15:16:34,13.3227,7.376
2016-07-29,15:16:35,13.3223,7.376
2016-07-29,15:16:36,13.3224,7.376
2016-07-29,15:16:37,13.3218,7.376
2016-07-29,15:16:38,13.3216,7.376
2016-07-29,15:16:39,13.3214,7.375
2016-07-29,15:16:40,13.3214,7.376
2016-07-29,15:16:41,13.3206,7.376
2016-07-29,15:16:42,13.3204,7.375
2016-07-29,15:16:43,13.3200,7.375
2016-07-29,15:16:44,13.3199,7.376
2016-07-29,15:16:45,13.3199,7.375
2016-07-29,15:16:46,13.3195,7.375
2016-07-29,15:16:47,13.3193,7.376
2016-07-29,15:16:48,13.3187,7.375
2016-07-29,15:16:49,13.3187,7.375
2016-07-29,15:16:50,13.3186,7.375
2016-07-29,15:16:51,13.3180,7.375
2016-07-29,15:16:52,13.3179,7.375
2016-07-29,15:16:53,13.3177,7.375
2016-07-29,15:16:54,13.3174,7.375
2016-07-29,15:16:55,13.3170,7.374
2016-07-29,15:16:56,13.3168,7.374
2016-07-29,15:16:57,13.3165,7.374
2016-07-29,15:16:58,13.3164,7.373
2016-07-29,15:16:59,13.3160,7.374
2016-07-29,15:17:00,13.3160,7.374
2016-07-29,15:17:01,13.3156,7.374
2016-07-29,15:17:02,13.3155,7.374
2016-07-29,15:17:03,13.3152,7.374
2016-07-29,15:17:04,13.3150,7.374
2016-07-29,15:17:05,13.3147,7.373
2016-07-29,15:17:06,13.3142,7.373
2016-07-29,15:17:07,13.3143,7.373
2016-07-29,15:17:08,13.3142,7.374
2016-07-29,15:17:09,13.3137,7.373
2016-07-29,15:17:10,13.3137,7.373
2016-07-29,15:17:12,13.3132,7.373
2016-07-29,15:17:13,13.3127,7.373
2016-07-29,15:17:14,13.3127,7.373
2016-07-29,15:17:15,13.3123,7.373
2016-07-29,15:17:16,13.3122,7.372
2016-07-29,15:17:17,13.3121,7.373
2016-07-29,15:17:18,13.3120,7.372
2016-07-29,15:17:19,13.3114,7.372
2016-07-29,15:17:20,13.3113,7.372
2016-07-29,15:17:21,13.3110,7.372
2016-07-29,15:17:22,13.3108,7.372
2016-07-29,15:17:23,13.3107,7.372
2016-07-29,15:17:24,13.3104,7.372
2016-07-29,15:17:25,13.3098,7.371
2016-07-29,15:17:26,13.3102,7.372
2016-07-29,15:17:27,13.3095,7.371
2016-07-29,15:17:28,13.3092,7.372
2016-07-29,15:17:29,13.3091,7.371
2016-07-29,15:17:30,13.3089,7.372
2016-07-29,15:17:31,13.3089,7.371
2016-07-29,15:17:32,13.3087,7.371
2016-07-29,15:17:33,13.3082,7.371
2016-07-29,15:17:34,13.3080,7.371
2016-07-29,15:17:35,13.3079,7.371
2016-07-29,15:17:36,13.3075,7.371
2016-07-29,15:17:37,13.3070,7.371
2016-07-29,15:17:38,13.3070,7.371
2016-07-29,15:17:39,13.3067,7.371
2016-07-29,15:17:40,13.3065,7.370
2016-07-29,15:17:41,13.3061,7.371
2016-07-29,15:17:42,13.3059,7.370
2016-07-29,15:17:43,13.3059,7.370
2016-07-29,15:17:44,13.3056,7.370
2016-07-29,15:17:45,13.3049,7.370
2016-07-29,15:17:46,13.3054,7.370
2016-07-29,15:17:47,13.3052,7.370
2016-07-29,15:17:48,13.3049,7.370
2016-07-29,15:17:49,13.3043,7.370
2016-07-29,15:17:50,13.3042,7.370
2016-07-29,15:17:51,13.3042,7.370
2016-07-29,15:17:52,13.3037,7.370
2016-07-29,15:17:53,13.3037,7.370
2016-07-29,15:17:54,13.3032,7.369
2016-07-29,15:17:55,13.3032,7.370
2016-07-29,15:17:56,13.3028,7.370
2016-07-29,15:17:57,13.3028,7.370
2016-07-29,15:17:58,13.3025,7.369
2016-07-29,15:17:59,13.3023,7.369
2016-07-29,15:18:00,13.3022,7.370
2016-07-29,15:18:01,13.3018,7.369
2016-07-29,15:18:02,13.3017,7.369
2016-07-29,15:18:03,13.3015,7.370
2016-07-29,15:18:04,13.3013,7.369
2016-07-29,15:18:05,13.3011,7.369
2016-07-29,15:18:06,13.3009,7.369
2016-07-29,15:18:07,13.3005,7.369
2016-07-29,15:18:08,13.3008,7.369
2016-07-29,15:18:09,13.2999,7.368
2016-07-29,15:18:10,13.2999,7.368
2016-07-29,15:18:11,13.2998,7.369
2016-07-29,15:18:12,13.2997,7.368
2016-07-29,15:18:13,13.2991,7.369
2016-07-29,15:18:14,13.2990,7.369
2016-07-29,15:18:15,13.2986,7.368
2016-07-29,15:18:16,13.2984,7.369
2016-07-29,15:18:17,13.2982,7.369
2016-07-29,15:18:18,13.2981,7.369
2016-07-29,15:18:19,13.2981,7.368
2016-07-29,15:18:20,13.2978,7.368
2016-07-29,15:18:21,13.2974,7.369
2016-07-29,15:18:22,13.2973,7.368
2016-07-29,15:18:24,13.2973,7.369
2016-07-29,15:18:25,13.2970,7.368
2016-07-29,15:18:26,13.2965,7.368
2016-07-29,15:18:27,13.2967,7.368
2016-07-29,15:18:28,13.2965,7.367
2016-07-29,15:18:29,13.2960,7.368
2016-07-29,15:18:30,13.2960,7.368
2016-07-29,15:18:31,13.2955,7.368
2016-07-29,15:18:32,13.2954,7.367
2016-07-29,15:18:33,13.2952,7.368
2016-07-29,15:18:34,13.2951,7.368
2016-07-29,15:18:35,13.2950,7.367
2016-07-29,15:18:36,13.2946,7.368
2016-07-29,15:18:37,13.2946,7.367
2016-07-29,15:18:38,13.2944,7.367
2016-07-29,15:18:39,13.2941,7.367
2016-07-29,15:18:40,13.2940,7.367
2016-07-29,15:18:41,13.2940,7.368
2016-07-29,15:18:42,13.2935,7.368
2016-07-29,15:18:43,13.2933,7.367
2016-07-29,15:18:44,13.2931,7.367
2016-07-29,15:18:45,13.2930,7.367
2016-07-29,15:18:46,13.2930,7.367
2016-07-29,15:18:47,13.2925,7.367
2016-07-29,15:18:48,13.2925,7.367
2016-07-29,15:18:49,13.2921,7.367
2016-07-29,15:18:50,13.2919,7.367
2016-07-29,15:18:51,13.2918,7.367
2016-07-29,15:18:52,13.2916,7.367
2016-07-29,15:18:53,13.2912,7.367
2016-07-29,15:18:54,13.2912,7.367
2016-07-29,15:18:55,13.2909,7.366
2016-07-29,15:18:56,13.2909,7.367
2016-07-29,15:18:57,13.2906,7.367
2016-07-29,15:18:58,13.2905,7.367
2016-07-29,15:18:59,13.2907,7.366
2016-07-29,15:19:00,13.2897,7.367
2016-07-29,15:19:01,13.2900,7.367
2016-07-29,15:19:02,13.2898,7.366
2016-07-29,15:19:03,13.2894,7.367
2016-07-29,15:19:04,13.2895,7.367
2016-07-29,15:19:05,13.2891,7.366
2016-07-29,15:19:06,13.2891,7.366
2016-07-29,15:19:07,13.2888,7.367
2016-07-29,15:19:08,13.2888,7.367
2016-07-29,15:19:09,13.2885,7.366
2016-07-29,15:19:10,13.2882,7.366
2016-07-29,15:19:11,13.2883,7.366
2016-07-29,15:19:12,13.2878,7.366
2016-07-29,15:19:13,13.2879,7.366
2016-07-29,15:19:14,13.2877,7.366
2016-07-29,15:19:15,13.2873,7.366
2016-07-29,15:19:16,13.2876,7.367
2016-07-29,15:19:17,13.2872,7.366
2016-07-29,15:19:18,13.2868,7.366
2016-07-29,15:19:19,13.2866,7.366
2016-07-29,15:19:20,13.2866,7.366
2016-07-29,15:19:21,13.2863,7.366
2016-07-29,15:19:22,13.2860,7.366
2016-07-29,15:19:23,13.2859,7.366
2016-07-29,15:19:24,13.2858,7.366
2016-07-29,15:19:25,13.2856,7.366
2016-07-29,15:19:26,13.2855,7.366
2016-07-29,15:19:27,13.2854,7.366
2016-07-29,15:19:28,13.2849,7.366
2016-07-29,15:19:29,13.2851,7.366
2016-07-29,15:19:30,13.2848,7.366
2016-07-29,15:19:31,13.2847,7.366
2016-07-29,15:19:32,13.2846,7.366
2016-07-29,15:19:33,13.2845,7.366
2016-07-29,15:19:34,13.2840,7.366
2016-07-29,15:19:35,13.2837,7.366
2016-07-29,15:19:37,13.2836,7.366
2016-07-29,15:19:38,13.2836,7.366
2016-07-29,15:19:39,13.2833,7.366
2016-07-29,15:19:40,13.2832,7.366
2016-07-29,15:19:41,13.2830,7.366
2016-07-29,15:19:42,13.2828,7.366
2016-07-29,15:19:43,13.2828,7.366
2016-07-29,15:19:44,13.2828,7.366
2016-07-29,15:19:45,13.2825,7.366
2016-07-29,15:19:46,13.2824,7.366
2016-07-29,15:19:47,13.2820,7.366
2016-07-29,15:19:48,13.2821,7.366
2016-07-29,15:19:49,13.2818,7.366
2016-07-29,15:19:50,13.2815,7.366
2016-07-29,15:19:51,13.2816,7.366
2016-07-29,15:19:52,13.2812,7.365
2016-07-29,15:19:53,13.2811,7.366
2016-07-29,15:19:54,13.2813,7.366
2016-07-29,15:19:55,13.2810,7.366
2016-07-29,15:19:56,13.2808,7.366
2016-07-29,15:19:57,13.2805,7.366
2016-07-29,15:19:58,13.2805,7.365
2016-07-29,15:19:59,13.2802,7.366
2016-07-29,15:20:00,13.2801,7.366
2016-07-29,15:20:01,13.2797,7.365
2016-07-29,15:20:02,13.2799,7.366
2016-07-29,15:20:03,13.2796,7.365
2016-07-29,15:20:04,13.2793,7.366
2016-07-29,15:20:05,13.2792,7.365
2016-07-29,15:20:06,13.2793,7.366
2016-07-29,15:20:07,13.2788,7.366
2016-07-29,15:20:08,13.2786,7.365
2016-07-29,15:20:09,13.2785,7.365
2016-07-29,15:20:10,13.2782,7.366
2016-07-29,15:20:11,13.2783,7.365
2016-07-29,15:20:12,13.2778,7.366
2016-07-29,15:20:13,13.2779,7.366
2016-07-29,15:20:14,13.2778,7.365
2016-07-29,15:20:15,13.2777,7.365
2016-07-29,15:20:16,13.2777,7.365
2016-07-29,15:20:17,13.2772,7.365
2016-07-29,15:20:18,13.2771,7.365
2016-07-29,15:20:19,13.2769,7.366
2016-07-29,15:20:20,13.2767,7.365
2016-07-29,15:20:21,13.2770,7.365
2016-07-29,15:20:22,13.2763,7.365
2016-07-29,15:20:23,13.2764,7.365
2016-07-29,15:20:24,13.2762,7.365
2016-07-29,15:20:25,13.2762,7.365
2016-07-29,15:20:26,13.2758,7.365
2016-07-29,15:20:27,13.2761,7.365
2016-07-29,15:20:28,13.2760,7.365
2016-07-29,15:20:29,13.2757,7.365
2016-07-29,15:20:30,13.2753,7.365
2016-07-29,15:20:31,13.2752,7.365
2016-07-29,15:20:32,13.2748,7.365
2016-07-29,15:20:33,13.2751,7.365
2016-07-29,15:20:34,13.2746,7.365
2016-07-29,15:20:35,13.2748,7.365
2016-07-29,15:20:36,13.2745,7.365
2016-07-29,15:20:37,13.2745,7.365
2016-07-29,15:20:38,13.2742,7.364
2016-07-29,15:20:39,13.2740,7.365
2016-07-29,15:20:40,13.2740,7.365
2016-07-29,15:20:41,13.2739,7.365
2016-07-29,15:20:42,13.2737,7.365
2016-07-29,15:20:43,13.2734,7.364
2016-07-29,15:20:44,13.2733,7.365
2016-07-29,15:20:45,13.2731,7.365
2016-07-29,15:20:46,13.2731,7.364
2016-07-29,15:20:47,13.2729,7.364
2016-07-29,15:20:48,13.2729,7.365
2016-07-29,15:20:50,13.2726,7.365
2016-07-29,15:20:51,13.2724,7.364
2016-07-29,15:20:52,13.2724,7.365
2016-07-29,15:20:53,13.2721,7.365
2016-07-29,15:20:54,13.2720,7.364
2016-07-29,15:20:55,13.2719,7.364
2016-07-29,15:20:56,13.2719,7.365
2016-07-29,15:20:57,13.2715,7.364
2016-07-29,15:20:58,13.2713,7.364
2016-07-29,15:20:59,13.2712,7.364
2016-07-29,15:21:00,13.2710,7.364
2016-07-29,15:21:01,13.2712,7.365
2016-07-29,15:21:02,13.2707,7.364
2016-07-29,15:21:03,13.2709,7.364
2016-07-29,15:21:04,13.2705,7.364
2016-07-29,15:21:05,13.2703,7.364
2016-07-29,15:21:06,13.2703,7.364
2016-07-29,15:21:07,13.2701,7.364
2016-07-29,15:21:08,13.2699,7.364
2016-07-29,15:21:09,13.2700,7.364
2016-07-29,15:21:10,13.2700,7.364
2016-07-29,15:21:11,13.2698,7.364
2016-07-29,15:21:12,13.2695,7.365
2016-07-29,15:21:13,13.2694,7.364
2016-07-29,15:21:14,13.2692,7.364
2016-07-29,15:21:15,13.2689,7.364
2016-07-29,15:21:16,13.2691,7.363
2016-07-29,15:21:17,13.2688,7.364
2016-07-29,15:21:18,13.2685,7.364
2016-07-29,15:21:19,13.2687,7.364
2016-07-29,15:21:20,13.2685,7.363
2016-07-29,15:21:21,13.2684,7.364
2016-07-29,15:21:22,13.2682,7.364
2016-07-29,15:21:23,13.2681,7.364
2016-07-29,15:21:24,13.2681,7.364
2016-07-29,15:21:25,13.2679,7.363
2016-07-29,15:21:26,13.2676,7.363
2016-07-29,15:21:27,13.2675,7.363
2016-07-29,15:21:28,13.2674,7.363
2016-07-29,15:21:29,13.2672,7.364
2016-07-29,15:21:30,13.2672,7.364
2016-07-29,15:21:31,13.2669,7.363
2016-07-29,15:21:32,13.2670,7.363
2016-07-29,15:21:33,13.2670,7.363
2016-07-29,15:21:34,13.2662,7.363
2016-07-29,15:21:35,13.2667,7.363
2016-07-29,15:21:36,13.2663,7.363
2016-07-29,15:21:37,13.2665,7.364
2016-07-29,15:21:38,13.2662,7.363
2016-07-29,15:21:39,13.2659,7.363
2016-07-29,15:21:40,13.2660,7.363
2016-07-29,15:21:41,13.2656,7.362
2016-07-29,15:21:42,13.2656,7.363
2016-07-29,15:21:43,13.2656,7.362
2016-07-29,15:21:44,13.2651,7.363
2016-07-29,15:21:45,13.2651,7.363
2016-07-29,15:21:46,13.2651,7.362
2016-07-29,15:21:47,13.2650,7.363
2016-07-29,15:21:48,13.2650,7.363
2016-07-29,15:21:49,13.2649,7.362
2016-07-29,15:21:50,13.2649,7.362
2016-07-29,15:21:51,13.2643,7.362
2016-07-29,15:21:52,13.2646,7.362
2016-07-29,15:21:53,13.2644,7.362
2016-07-29,15:21:54,13.2643,7.362
2016-07-29,15:21:55,13.2643,7.362
2016-07-29,15:21:56,13.2641,7.362
2016-07-29,15:21:57,13.2639,7.362
2016-07-29,15:21:58,13.2635,7.362
2016-07-29,15:21:59,13.2637,7.362
2016-07-29,15:22:00,13.2635,7.362
2016-07-29,15:22:02,13.2633,7.362
2016-07-29,15:22:03,13.2633,7.362
2016-07-29,15:22:04,13.2634,7.362
2016-07-29,15:22:05,13.2633,7.362
2016-07-29,15:22:06,13.2629,7.362
2016-07-29,15:22:07,13.2629,7.362
2016-07-29,15:22:08,13.2628,7.362
2016-07-29,15:22:09,13.2628,7.362
2016-07-29,15:22:10,13.2623,7.362
2016-07-29,15:22:11,13.2623,7.362
2016-07-29,15:22:12,13.2623,7.361
2016-07-29,15:22:13,13.2621,7.362
2016-07-29,15:22:14,13.2619,7.361
2016-07-29,15:22:15,13.2618,7.361
2016-07-29,15:22:16,13.2617,7.362
2016-07-29,15:22:17,13.2615,7.362
2016-07-29,15:22:18,13.2613,7.361
2016-07-29,15:22:19,13.2614,7.361
2016-07-29,15:22:20,13.2613,7.361
2016-07-29,15:22:21,13.2613,7.361
2016-07-29,15:22:22,13.2610,7.361
2016-07-29,15:22:23,13.2610,7.361
2016-07-29,15:22:24,13.2611,7.361
2016-07-29,15:22:25,13.2602,7.361
2016-07-29,15:22:26,13.2606,7.362
2016-07-29,15:22:27,13.2605,7.361
2016-07-29,15:22:28,13.2604,7.361
2016-07-29,15:22:29,13.2604,7.361
2016-07-29,15:22:30,13.2605,7.361
2016-07-29,15:22:31,13.2601,7.360
2016-07-29,15:22:32,13.2600,7.361
2016-07-29,15:22:33,13.2602,7.361
2016-07-29,15:22:34,13.2596,7.360
2016-07-29,15:22:35,13.2598,7.361
2016-07-29,15:22:36,13.2594,7.361
2016-07-29,15:22:37,13.2594,7.362
2016-07-29,15:22:38,13.2591,7.361
2016-07-29,15:22:39,13.2593,7.361
2016-07-29,15:22:40,13.2593,7.361
2016-07-29,15:22:41,13.2592,7.361
2016-07-29,15:22:42,13.2590,7.361
2016-07-29,15:22:43,13.2586,7.361
2016-07-29,15:22:44,13.2590,7.361
2016-07-29,15:22:45,13.2587,7.361
2016-07-29,15:22:46,13.2586,7.361
2016-07-29,15:22:47,13.2585,7.360
2016-07-29,15:22:48,13.2584,7.360
2016-07-29,15:22:49,13.2583,7.360
2016-07-29,15:22:50,13.2581,7.361
2016-07-29,15:22:51,13.2579,7.361
2016-07-29,15:22:52,13.2575,7.361
2016-07-29,15:22:53,13.2576,7.361
2016-07-29,15:22:54,13.2575,7.360
2016-07-29,15:22:55,13.2573,7.361
2016-07-29,15:22:56,13.2575,7.361
2016-07-29,15:22:57,13.2574,7.361
2016-07-29,15:22:58,13.2571,7.361
2016-07-29,15:22:59,13.2567,7.361
2016-07-29,15:23:00,13.2572,7.360
2016-07-29,15:23:01,13.2566,7.361
2016-07-29,15:23:02,13.2571,7.361
2016-07-29,15:23:03,13.2566,7.361
2016-07-29,15:23:04,13.2566,7.361
2016-07-29,15:23:05,13.2563,7.362
2016-07-29,15:23:06,13.2564,7.361
2016-07-29,15:23:07,13.2562,7.362
2016-07-29,15:23:08,13.2561,7.361
2016-07-29,15:23:09,13.2562,7.361
2016-07-29,15:23:10,13.2559,7.361
2016-07-29,15:23:11,13.2560,7.361
2016-07-29,15:23:12,13.2558,7.361
2016-07-29,15:23:13,13.2556,7.361
2016-07-29,15:23:15,13.2558,7.361
2016-07-29,15:23:16,13.2555,7.361
2016-07-29,15:23:17,13.2551,7.361
2016-07-29,15:23:18,13.2553,7.361
2016-07-29,15:23:19,13.2551,7.362
2016-07-29,15:23:20,13.2548,7.361
2016-07-29,15:23:21,13.2548,7.361
2016-07-29,15:23:22,13.2545,7.362
2016-07-29,15:23:23,13.2548,7.361
2016-07-29,15:23:24,13.2548,7.361
2016-07-29,15:23:25,13.2545,7.362
2016-07-29,15:23:26,13.2545,7.361
2016-07-29,15:23:27,13.2544,7.362
2016-07-29,15:23:28,13.2542,7.362
2016-07-29,15:23:29,13.2541,7.361
2016-07-29,15:23:30,13.2538,7.362
2016-07-29,15:23:31,13.2538,7.362
2016-07-29,15:23:32,13.2537,7.362
2016-07-29,15:23:33,13.2536,7.362
2016-07-29,15:23:34,13.2536,7.362
2016-07-29,15:23:35,13.2534,7.362
2016-07-29,15:23:36,13.2536,7.362
2016-07-29,15:23:37,13.2536,7.362
2016-07-29,15:23:38,13.2532,7.362
2016-07-29,15:23:39,13.2532,7.362
2016-07-29,15:23:40,13.2530,7.362
2016-07-29,15:23:41,13.2529,7.362
2016-07-29,15:23:42,13.2530,7.362
2016-07-29,15:23:43,13.2528,7.362
2016-07-29,15:23:44,13.2525,7.362
2016-07-29,15:23:45,13.2524,7.362
2016-07-29,15:23:46,13.2527,7.362
2016-07-29,15:23:47,13.2520,7.362
2016-07-29,15:23:48,13.2523,7.362
2016-07-29,15:23:49,13.2523,7.363
2016-07-29,15:23:50,13.2520,7.362
2016-07-29,15:23:51,13.2520,7.362
2016-07-29,15:23:52,13.2518,7.362
2016-07-29,15:23:53,13.2522,7.362
2016-07-29,15:23:54,13.2518,7.363
2016-07-29,15:23:55,13.2517,7.362
2016-07-29,15:23:56,13.2514,7.362
2016-07-29,15:23:57,13.2516,7.362
2016-07-29,15:23:58,13.2516,7.362
2016-07-29,15:23:59,13.2513,7.363
2016-07-29,15:24:00,13.2511,7.362
2016-07-29,15:24:01,13.2513,7.363
2016-07-29,15:24:02,13.2508,7.362
2016-07-29,15:24:03,13.2511,7.362
2016-07-29,15:24:04,13.2509,7.362
2016-07-29,15:24:05,13.2506,7.363
2016-07-29,15:24:06,13.2506,7.363
2016-07-29,15:24:07,13.2507,7.362
2016-07-29,15:24:08,13.2504,7.362
2016-07-29,15:24:09,13.2503,7.363
2016-07-29,15:24:10,13.2503,7.363
2016-07-29,15:24:11,13.2503,7.362
2016-07-29,15:24:12,13.2502,7.362
2016-07-29,15:24:13,13.2500,7.363
2016-07-29,15:24:14,13.2496,7.363
2016-07-29,15:24:15,13.2499,7.363
2016-07-29,15:24:16,13.2500,7.363
2016-07-29,15:24:17,13.2498,7.363
2016-07-29,15:24:18,13.2494,7.363
2016-07-29,15:24:19,13.2496,7.363
2016-07-29,15:24:20,13.2496,7.363
2016-07-29,15:24:21,13.2495,7.363
2016-07-29,15:24:22,13.2494,7.363
2016-07-29,15:24:23,13.2491,7.363
2016-07-29,15:24:24,13.2491,7.363
2016-07-29,15:24:26,13.2489,7.363
2016-07-29,15:24:27,13.2489,7.363
2016-07-29,15:24:28,13.2489,7.363
2016-07-29,15:24:29,13.2489,7.363
2016-07-29,15:24:30,13.2488,7.363
2016-07-29,15:24:31,13.2484,7.363
2016-07-29,15:24:32,13.2486,7.364
2016-07-29,15:24:33,13.2484,7.362
2016-07-29,15:24:34,13.2483,7.363
2016-07-29,15:24:35,13.2481,7.363
2016-07-29,15:24:36,13.2481,7.363
2016-07-29,15:24:37,13.2481,7.363
2016-07-29,15:24:38,13.2478,7.363
2016-07-29,15:24:39,13.2478,7.363
2016-07-29,15:24:40,13.2478,7.363
2016-07-29,15:24:41,13.2476,7.363
2016-07-29,15:24:42,13.2477,7.363
2016-07-29,15:24:43,13.2476,7.363
2016-07-29,15:24:44,13.2474,7.363
2016-07-29,15:24:45,13.2473,7.363
2016-07-29,15:24:46,13.2468,7.364
2016-07-29,15:24:47,13.2472,7.363
2016-07-29,15:24:48,13.2472,7.363
2016-07-29,15:24:49,13.2473,7.363
2016-07-29,15:24:50,13.2473,7.363
2016-07-29,15:24:51,13.2468,7.364
2016-07-29,15:24:52,13.2468,7.363
2016-07-29,15:24:53,13.2466,7.363
2016-07-29,15:24:54,13.2469,7.363
2016-07-29,15:24:55,13.2467,7.363
2016-07-29,15:24:56,13.2465,7.362
2016-07-29,15:24:57,13.2466,7.363
2016-07-29,15:24:58,13.2463,7.363
2016-07-29,15:24:59,13.2462,7.363
2016-07-29,15:25:00,13.2461,7.363
2016-07-29,15:25:01,13.2461,7.363
2016-07-29,15:25:02,13.2460,7.364
2016-07-29,15:25:03,13.2459,7.363
2016-07-29,15:25:04,13.2460,7.363
2016-07-29,15:25:05,13.2456,7.362
2016-07-29,15:25:06,13.2459,7.363
2016-07-29,15:25:07,13.2458,7.363
2016-07-29,15:25:08,13.2456,7.362
2016-07-29,15:25:09,13.2453,7.362
2016-07-29,15:25:10,13.2453,7.363
2016-07-29,15:25:11,13.2451,7.362
2016-07-29,15:25:12,13.2454,7.362
2016-07-29,15:25:13,13.2449,7.362
2016-07-29,15:25:14,13.2449,7.362
2016-07-29,15:25:15,13.2446,7.363
2016-07-29,15:25:16,13.2448,7.362
2016-07-29,15:25:17,13.2445,7.363
2016-07-29,15:25:18,13.2448,7.362
2016-07-29,15:25:19,13.2448,7.362
2016-07-29,15:25:20,13.2449,7.362
2016-07-29,15:25:21,13.2449,7.362
2016-07-29,15:25:22,13.2448,7.362
2016-07-29,15:25:23,13.2444,7.362
2016-07-29,15:25:24,13.2444,7.362
2016-07-29,15:25:25,13.2439,7.362
2016-07-29,15:25:26,13.2441,7.362
2016-07-29,15:25:27,13.2439,7.362
2016-07-29,15:25:28,13.2441,7.362
2016-07-29,15:25:29,13.2439,7.362
2016-07-29,15:25:30,13.2439,7.362
2016-07-29,15:25:31,13.2439,7.362
2016-07-29,15:25:32,13.2434,7.362
2016-07-29,15:25:33,13.2435,7.363
2016-07-29,15:25:34,13.2436,7.362
2016-07-29,15:25:35,13.2437,7.362
2016-07-29,15:25:36,13.2436,7.362
2016-07-29,15:25:37,13.2433,7.362
2016-07-29,15:25:39,13.2432,7.362
2016-07-29,15:25:40,13.2433,7.362
2016-07-29,15:25:41,13.2433,7.362
2016-07-29,15:25:42,13.2429,7.362
2016-07-29,15:25:43,13.2431,7.362
2016-07-29,15:25:44,13.2427,7.361
2016-07-29,15:25:45,13.2427,7.361
2016-07-29,15:25:46,13.2426,7.361
2016-07-29,15:25:47,13.2430,7.362
2016-07-29,15:25:48,13.2426,7.361
2016-07-29,15:25:49,13.2425,7.362
2016-07-29,15:25:50,13.2422,7.362
2016-07-29,15:25:51,13.2425,7.361
2016-07-29,15:25:52,13.2423,7.361
2016-07-29,15:25:53,13.2424,7.361
2016-07-29,15:25:54,13.2421,7.361
2016-07-29,15:25:55,13.2421,7.361
2016-07-29,15:25:56,13.2420,7.361
2016-07-29,15:25:57,13.2420,7.361
2016-07-29,15:25:58,13.2418,7.362
2016-07-29,15:25:59,13.2416,7.361
2016-07-29,15:26:00,13.2414,7.361
2016-07-29,15:26:01,13.2414,7.361
2016-07-29,15:26:02,13.2415,7.361
2016-07-29,15:26:03,13.2414,7.361
2016-07-29,15:26:04,13.2413,7.361
2016-07-29,15:26:05,13.2415,7.361
2016-07-29,15:26:06,13.2415,7.361
2016-07-29,15:26:07,13.2412,7.361
2016-07-29,15:26:08,13.2414,7.362
2016-07-29,15:26:09,13.2410,7.361
2016-07-29,15:26:10,13.2411,7.361
2016-07-29,15:26:11,13.2411,7.361
2016-07-29,15:26:12,13.2409,7.362
2016-07-29,15:26:13,13.2409,7.361
2016-07-29,15:26:14,13.2404,7.361
2016-07-29,15:26:15,13.2406,7.361
